reporting_date|reporting_date_period_type|hierarchy_name|business_key1|business_key2|business_key3|business_key4|business_area|node_id_level1|node_name_level1|node_id_level2|node_name_level2|node_id_level3|node_name_level3|node_id_level4|node_name_level4|node_id_level5|node_name_level5|node_id_level6|node_name_level6|node_id_level7|node_name_level7|node_id_level8|node_name_level8|node_id_level9|node_name_level9
2017-05-30|1|Meijer Product Style Hierarchy|3903545||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006600|MITTENS COLDWEATHER WMNS|MASSINI SUPER SOFT M|MASSINI SUPER SOFT MITTEN||||
2017-05-30|1|Meijer Product Style Hierarchy|3903561||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MASSINI SPACE DYE GL|MASSINI SPACE DYE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3903577||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006601|SCARVES COLDWEATHER WMNS|MASSINI SPACE DYE LO|MASSINI SPACE DYE LOOP||||
2017-05-30|1|Meijer Product Style Hierarchy|3903581||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|MASSINI SPACE DYE HA|MASSINI SPACE DYE HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3903585||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MASSINI SPACE DYE GL|MASSINI SPACE DYE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3904878||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|MASSINI MIXED MEDIA |MASSINI MIXED MEDIA HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3904882||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006601|SCARVES COLDWEATHER WMNS|MASSINI MIXED MEDIA |MASSINI MIXED MEDIA LOOP||||
2017-05-30|1|Meijer Product Style Hierarchy|3904886||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|MASSINI MIXED MEDIA |MASSINI MIXED MEDIA HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3905058||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-010779|HEADBANDS COLDWEATHER WOMENS|MTA ACTIVE HEADBAND|MTA ACTIVE HEADBAND||||
2017-05-30|1|Meijer Product Style Hierarchy|3905062||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MTA ACTIVE GLOVE|MTA ACTIVE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3905066||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|MTA ACTIVE BEANIE|MTA ACTIVE BEANIE||||
2017-05-30|1|Meijer Product Style Hierarchy|3905070||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|MTA ACTIVE BEANIE|MTA ACTIVE BEANIE||||
2017-05-30|1|Meijer Product Style Hierarchy|3905074||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MTA ACTIVE GLOVE|MTA ACTIVE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3905210||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006600|MITTENS COLDWEATHER WMNS|FALLS CREEK FLEECE M|FALLS CREEK FLEECE MITTEN POPUP||||
2017-05-30|1|Meijer Product Style Hierarchy|3905218||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FLEECE GLOVE SMART T|FLEECE GLOVE SMART TOUCH||||
2017-05-30|1|Meijer Product Style Hierarchy|3908522||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC POP TOP SPACE DYE|FC POP TOP SPACE DYE GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3908526||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 2 PK MAGIC GLOVES|FC 2 PK MAGIC GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3908574||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 3 PK MAGIC GLOVES|FC 3 PK MAGIC GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3908578||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 3 PK MAGIC GLOVES|FC 3 PK MAGIC GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3908626||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 2 PK PLUSH SOLID |FC 2 PK PLUSH SOLID GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3911185||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-010779|HEADBANDS COLDWEATHER WOMENS|FC CHECKLANE POLAR F|FC CHECKLANE POLAR FLEECE HEADBAND||||
2017-05-30|1|Meijer Product Style Hierarchy|3911209||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FALLS CREEK ANIMAL G|FALLS CREEK ANIMAL GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3911213||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FALLS CREEK ANIMAL G|FALLS CREEK ANIMAL GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3913736||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002926|WOMENS FASHION BOOT HIKER|L2-012097|FASHION BOOTS WMN|PARODY-045 COG|PARODY-045 COG||||
2017-05-30|1|Meijer Product Style Hierarchy|3913740||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002926|WOMENS FASHION BOOT HIKER|L2-012097|FASHION BOOTS WMN|PARODY-045 COG|PARODY-045 COG||||
2017-05-30|1|Meijer Product Style Hierarchy|3915593||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011889|JCKT ACTVWR MEN|S11942|S11942||||
2017-05-30|1|Meijer Product Style Hierarchy|3919716||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 12163 - SMLS LA|PF - 12163 - SMLS LACE TRIM CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3921864||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015216|HANDBAGS TOTE WMNS|ROSETTI TOPCHOICE PO|ROSETTI TOPCHOICE POSTER||||
2017-05-30|1|Meijer Product Style Hierarchy|3921868||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|ROSETTI TOP CHOICE S|ROSETTI TOP CHOICE SATCHEL||||
2017-05-30|1|Meijer Product Style Hierarchy|3921960||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|ROSETTI FRANCESA MIN|ROSETTI FRANCESA MINIXBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3921964||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015214|HANDBAGS HOBO WMNS|ROSETTI MIDTOWN|ROSETTI MIDTOWN||||
2017-05-30|1|Meijer Product Style Hierarchy|3921968||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|ROSETTI EXPRESS LANE|ROSETTI EXPRESS LANE SATCHEL||||
2017-05-30|1|Meijer Product Style Hierarchy|3921988||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|ROSETTI TWIST IT UP |ROSETTI TWIST IT UP SATCHEL||||
2017-05-30|1|Meijer Product Style Hierarchy|3921992||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|ROSETTI TWIST I UP C|ROSETTI TWIST I UP COVERT||||
2017-05-30|1|Meijer Product Style Hierarchy|3922008||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|ROSETTI SHAUNA MINIX|ROSETTI SHAUNA MINIXBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3922016||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015216|HANDBAGS TOTE WMNS|ROSETTI GREAT LENGTH|ROSETTI GREAT LENGTHS||||
2017-05-30|1|Meijer Product Style Hierarchy|3925203||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 1766 - TUNIC LE|PF - 1766 - TUNIC LENGTH CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3925207||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 12163 - SMLS LA|PF - 12163 - SMLS LACE TRIM CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3932806||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|FALLS CREEK FLEECE C|FALLS CREEK FLEECE CUFFED HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3932846||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MTA ACTIVE GLOVE|MTA ACTIVE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3932850||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|MTA ACTIVE GLOVE|MTA ACTIVE GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3932854||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK CHENILLE|FALLS CREEK CHENILLE SNOWFLAKE||||
2017-05-30|1|Meijer Product Style Hierarchy|3932886||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|UNION BAY DBL ZIP PO|UNION BAY DBL ZIP POCKET XBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3936698||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|ROSETTI PAM MINI XBO|ROSETTI PAM MINI XBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3937676||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 12163 - SMLS LA|PF - 12163 - SMLS LACE TRIM CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3938287||||product|0|ALL|L6-000012|IN AND OUTDOOR HOME|L5-000055|HOME TEXTILES|L4-000453|BEDDING|L3-003915|SHEETS|L2-014464|SHEET SETS|1200TC Sheets|1200TC Sheets||||
2017-05-30|1|Meijer Product Style Hierarchy|3938291||||product|0|ALL|L6-000012|IN AND OUTDOOR HOME|L5-000055|HOME TEXTILES|L4-000453|BEDDING|L3-003915|SHEETS|L2-014464|SHEET SETS|1200TC Sheets|1200TC Sheets||||
2017-05-30|1|Meijer Product Style Hierarchy|3939636||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3939646||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3939650||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3939663||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3292911||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS TREND SETTE|SKECHERS TREND SETTER||||
2017-05-30|1|Meijer Product Style Hierarchy|3292971||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS TREND SETTE|SKECHERS TREND SETTER||||
2017-05-30|1|Meijer Product Style Hierarchy|3321863||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|DR SCHOLLS HADLEY TW|DR SCHOLLS HADLEY TWIN||||
2017-05-30|1|Meijer Product Style Hierarchy|3321867||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|DR SCHOLLS HADLEY TW|DR SCHOLLS HADLEY TWIN||||
2017-05-30|1|Meijer Product Style Hierarchy|3327626||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 1766 - TUNIC LE|PF - 1766 - TUNIC LENGTH CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3327630||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 1766 - TUNIC LE|PF - 1766 - TUNIC LENGTH CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3357658||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|-76536-|-76536-||||
2017-05-30|1|Meijer Product Style Hierarchy|3357662||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|-76536-|-76536-||||
2017-05-30|1|Meijer Product Style Hierarchy|3411496||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS ELITE STATU|SKECHERS ELITE STATUS||||
2017-05-30|1|Meijer Product Style Hierarchy|3411501||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS ELITE STATU|SKECHERS ELITE STATUS||||
2017-05-30|1|Meijer Product Style Hierarchy|3459904||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 72089 - SEAMLES|PF - 72089 - SEAMLESS CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3485635||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000852|WOMENS TOPS DRESSES NON OB|L3-002779|KNIT WOVEN TOPS JR NON OB|L2-011642|TANK TOPS JR|PF - 72089 - SEAMLES|PF - 72089 - SEAMLESS CAMI||||
2017-05-30|1|Meijer Product Style Hierarchy|3534272||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS GO WALK ULT|SKECHERS GO WALK ULTIM||||
2017-05-30|1|Meijer Product Style Hierarchy|3534276||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS GO WALK ULT|SKECHERS GO WALK ULTIM||||
2017-05-30|1|Meijer Product Style Hierarchy|3534280||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|SKECHERS GO WALK ULT|SKECHERS GO WALK ULTIM||||
2017-05-30|1|Meijer Product Style Hierarchy|3562857||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|22459 BLK|22459 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3562861||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|22459 BLK|22459 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3562865||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|22459 BLK|22459 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3642072||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011886|PNT ACTVWR MEN|P6609|P6609||||
2017-05-30|1|Meijer Product Style Hierarchy|3696744||||product|0|ALL|L6-000012|IN AND OUTDOOR HOME|L5-000055|HOME TEXTILES|L4-000453|BEDDING|L3-003913|BED PILLOWS AND PADS|L2-014454|UTILITY BEDDING OTHER|Fresh Ideas Fasttrac|Fresh Ideas Fasttrack||||
2017-05-30|1|Meijer Product Style Hierarchy|3733512||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|FALLS CREEK FLEECE C|FALLS CREEK FLEECE CUFFED HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3733516||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK FLC GLOV|FALLS CREEK FLC GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3733528||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FLEECE FLIP TOP GLOV|FLEECE FLIP TOP GLOVE WITH POP UP||||
2017-05-30|1|Meijer Product Style Hierarchy|3733556||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 3 PK MAGIC GLOVES|FC 3 PK MAGIC GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3733560||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006599|MAGIC GLOVES COLDWEATHER WMNS|FC 3 PK MAGIC GLOVES|FC 3 PK MAGIC GLOVES||||
2017-05-30|1|Meijer Product Style Hierarchy|3734447||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|76551EW|76551EW||||
2017-05-30|1|Meijer Product Style Hierarchy|3734451||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|76551EW|76551EW||||
2017-05-30|1|Meijer Product Style Hierarchy|3742142||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-010779|HEADBANDS COLDWEATHER WOMENS|FC CHENILLE FEATHER |FC CHENILLE FEATHER HEADBAND||||
2017-05-30|1|Meijer Product Style Hierarchy|3742146||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|FC CHENILLE FEATHER |FC CHENILLE FEATHER HAT||||
2017-05-30|1|Meijer Product Style Hierarchy|3762337||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|DR SCHOLLS HADLEY S/|DR SCHOLLS HADLEY S/O||||
2017-05-30|1|Meijer Product Style Hierarchy|3762341||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012103|SLIPON CASL SHOE WMN|DR SCHOLLS HADLEY S/|DR SCHOLLS HADLEY S/O||||
2017-05-30|1|Meijer Product Style Hierarchy|3778669||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-12563-|-12563-||||
